"","MMSI","IMO","VESSEL_NAME","VESSEL_TYPE","FLAG","LENGTH.METERS.","WIDTH.METERS.","STATUS","SPEED.KNOTSx10.","LON","LAT","COURSE","HEADING","TIMESTAMP"
"7723",247113300,9239795,"COSTA MAGICA","Passenger Ship","Italy",272.19,35.4,0,122,-61.76133,15.73683,279,281,"23/02/2019 06:31:09"
"7724",247258100,9378498,"COSTA PACIFICA","Passenger Ship","Italy",289.59,35.5,0,120,-61.58878,15.40199,354,356,"23/02/2019 06:32:01"
"7725",247258100,9378498,"COSTA PACIFICA","Passenger Ship","Italy",289.59,35.5,0,119,-61.58887,15.43085,6,9,"23/02/2019 06:40:42"
"7726",247113300,9239795,"COSTA MAGICA","Passenger Ship","Italy",272.19,35.4,0,124,-61.79833,15.74233,279,280,"23/02/2019 06:41:39"
"7727",247258100,9378498,"COSTA PACIFICA","Passenger Ship","Italy",289.59,35.5,0,117,-61.58623,15.46437,3,7,"23/02/2019 06:50:51"
"7728",247113300,9239795,"COSTA MAGICA","Passenger Ship","Italy",272.19,35.4,0,125,-61.83317,15.7475,279,281,"23/02/2019 06:51:29"
"7729",247258100,9378498,"COSTA PACIFICA","Passenger Ship","Italy",289.59,35.5,0,119,-61.58386,15.50099,4,8,"23/02/2019 07:02:02"
"7730",247258100,9378498,"COSTA PACIFICA","Passenger Ship","Italy",289.59,35.5,0,120,-61.58179,15.53028,1,3,"23/02/2019 07:10:51"
"7731",247258100,9378498,"COSTA PACIFICA","Passenger Ship","Italy",289.59,35.5,0,115,-61.58419,15.56267,0,6,"23/02/2019 07:20:41"
"7732",247258100,9378498,"COSTA PACIFICA","Passenger Ship","Italy",289.59,35.5,0,117,-61.5765,15.59929,14,20,"23/02/2019 07:32:22"
"7733",247258100,9378498,"COSTA PACIFICA","Passenger Ship","Italy",289.59,35.5,0,119,-61.56964,15.62416,14,20,"23/02/2019 07:40:11"
"7734",247258100,9378498,"COSTA PACIFICA","Passenger Ship","Italy",289.59,35.5,0,117,-61.56147,15.65563,16,24,"23/02/2019 07:50:01"
"7735",247258100,9378498,"COSTA PACIFICA","Passenger Ship","Italy",289.59,35.5,0,118,-61.55125,15.68801,15,23,"23/02/2019 08:00:22"
"7736",247258100,9378498,"COSTA PACIFICA","Passenger Ship","Italy",289.59,35.5,0,120,-61.54218,15.72033,15,23,"23/02/2019 08:10:30"
"7737",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,54,-61.4392,15.00113,4,23,"23/02/2019 08:41:57"
"7738",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,59,-61.43767,15.01723,7,23,"23/02/2019 08:52:18"
"7739",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,61,-61.4364,15.03145,4,23,"23/02/2019 09:00:48"
"7740",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,61,-61.43375,15.06062,4,23,"23/02/2019 09:18:17"
"7741",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,61,-61.43313,15.06647,4,25,"23/02/2019 09:21:48"
"7742",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,62,-61.43115,15.08885,2,23,"23/02/2019 09:35:06"
"7743",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,66,-61.43008,15.09963,8,22,"23/02/2019 09:41:27"
"7744",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,73,-61.42793,15.12263,4,20,"23/02/2019 09:52:47"
"7745",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,70,-61.42667,15.13747,7,22,"23/02/2019 10:00:17"
"7746",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,71,-61.42317,15.16255,14,24,"23/02/2019 10:12:57"
"7747",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,78,-61.41963,15.18055,14,23,"23/02/2019 10:21:47"
"7748",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,77,-61.4144,15.20163,11,18,"23/02/2019 10:31:48"
"7749",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,73,-61.40985,15.22285,15,19,"23/02/2019 10:42:08"
"7750",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,81,-61.40294,15.2444,16,21,"23/02/2019 10:52:27"
"7751",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,85,-61.3962,15.26608,20,23,"23/02/2019 11:02:17"
"7752",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,77,-61.3902,15.2835,13,13,"23/02/2019 11:10:08"
"7753",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,20,-61.3902,15.29572,241,315,"23/02/2019 22:13:00"
"7754",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,112,-61.40435,15.29798,279,279,"23/02/2019 22:20:29"
"7755",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,112,-61.44012,15.30358,284,289,"23/02/2019 22:31:20"
"7756",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,118,-61.46932,15.31068,285,288,"23/02/2019 22:40:19"
"7757",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,115,-61.50639,15.322,297,302,"23/02/2019 22:51:59"
"7758",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,113,-61.53068,15.3433,320,325,"23/02/2019 23:02:09"
"7759",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,106,-61.55152,15.36793,321,324,"23/02/2019 23:12:40"
"7760",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,104,-61.56573,15.38498,321,325,"23/02/2019 23:20:10"
"7761",227186000,8914219,"LE PONANT","Passenger Ship","France",88.55,11.9,0,100,-61.60207,15.74405,167,161,"23/02/2019 23:22:44"
"7762",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,105,-61.58581,15.40892,321,327,"23/02/2019 23:30:40"
"7763",227186000,8914219,"LE PONANT","Passenger Ship","France",88.55,11.9,0,103,-61.59678,15.72145,167,159,"23/02/2019 23:30:53"
"7764",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,108,-61.60507,15.43202,320,326,"23/02/2019 23:40:39"
"7765",227186000,8914219,"LE PONANT","Passenger Ship","France",88.55,11.9,0,100,-61.58955,15.69022,166,160,"23/02/2019 23:42:12"
"7766",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,108,-61.6253,15.45615,321,326,"23/02/2019 23:51:00"
"7767",227186000,8914219,"LE PONANT","Passenger Ship","France",88.55,11.9,0,105,-61.58363,15.6647,166,160,"23/02/2019 23:51:13"
"7768",227186000,8914219,"LE PONANT","Passenger Ship","France",88.55,11.9,0,110,-61.57727,15.63826,165,160,"24/02/2019 00:00:24"
"7769",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,108,-61.64639,15.48147,321,326,"24/02/2019 00:01:50"
"7770",227186000,8914219,"LE PONANT","Passenger Ship","France",88.55,11.9,0,106,-61.56925,15.60876,164,159,"24/02/2019 00:10:33"
"7771",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,107,-61.66533,15.50415,321,326,"24/02/2019 00:11:40"
"7772",227186000,8914219,"LE PONANT","Passenger Ship","France",88.55,11.9,0,95,-61.56023,15.57742,164,159,"24/02/2019 00:21:32"
"7773",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,109,-61.68533,15.52807,320,328,"24/02/2019 00:21:50"
"7774",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,106,-61.70399,15.55047,321,327,"24/02/2019 00:31:21"
"7775",227186000,8914219,"LE PONANT","Passenger Ship","France",88.55,11.9,0,72,-61.55284,15.55265,160,160,"24/02/2019 00:31:53"
"7776",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,109,-61.72408,15.5746,320,326,"24/02/2019 00:41:40"
"7777",227186000,8914219,"LE PONANT","Passenger Ship","France",88.55,11.9,0,80,-61.54595,15.53203,161,159,"24/02/2019 00:43:03"
"7778",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,109,-61.74119,15.5949,321,327,"24/02/2019 00:50:20"
"7779",227186000,8914219,"LE PONANT","Passenger Ship","France",88.55,11.9,0,82,-61.54119,15.51528,165,163,"24/02/2019 00:50:22"
"7780",227186000,8914219,"LE PONANT","Passenger Ship","France",88.55,11.9,0,78,-61.53464,15.49072,165,164,"24/02/2019 01:01:23"
"7781",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,110,-61.76348,15.62288,325,331,"24/02/2019 01:01:59"
"7782",227186000,8914219,"LE PONANT","Passenger Ship","France",88.55,11.9,0,82,-61.52806,15.46692,165,164,"24/02/2019 01:12:03"
"7783",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,111,-61.78237,15.64903,322,330,"24/02/2019 01:12:20"
"7784",227186000,8914219,"LE PONANT","Passenger Ship","France",88.55,11.9,0,84,-61.52215,15.44773,163,161,"24/02/2019 01:20:22"
"7785",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,108,-61.80032,15.67382,326,332,"24/02/2019 01:22:20"
"7786",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,108,-61.8144,15.69318,324,333,"24/02/2019 01:30:09"
"7787",227186000,8914219,"LE PONANT","Passenger Ship","France",88.55,11.9,0,75,-61.5145,15.42421,161,161,"24/02/2019 01:31:32"
"7788",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,110,-61.83273,15.71857,324,333,"24/02/2019 01:40:21"
"7789",227186000,8914219,"LE PONANT","Passenger Ship","France",88.55,11.9,0,81,-61.51009,15.40319,159,158,"24/02/2019 01:41:52"
"7790",227186000,8914219,"LE PONANT","Passenger Ship","France",88.55,11.9,0,91,-61.49972,15.37944,156,153,"24/02/2019 01:52:22"
"7791",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,107,-61.85445,15.74852,324,334,"24/02/2019 01:52:29"
"7792",227186000,8914219,"LE PONANT","Passenger Ship","France",88.55,11.9,0,89,-61.49371,15.36082,162,160,"24/02/2019 02:00:02"
"7793",227186000,8914219,"LE PONANT","Passenger Ship","France",88.55,11.9,0,76,-61.46076,15.27517,153,150,"24/02/2019 02:37:42"
"7794",227186000,8914219,"LE PONANT","Passenger Ship","France",88.55,11.9,0,84,-61.44234,15.22319,164,160,"24/02/2019 03:02:33"
"7795",227186000,8914219,"LE PONANT","Passenger Ship","France",88.55,11.9,0,84,-61.43672,15.20331,164,160,"24/02/2019 03:11:04"
"7796",227186000,8914219,"LE PONANT","Passenger Ship","France",88.55,11.9,0,105,-61.41819,15.13553,160,154,"24/02/2019 03:37:44"
"7797",227186000,8914219,"LE PONANT","Passenger Ship","France",88.55,11.9,0,103,-61.41464,15.12362,164,155,"24/02/2019 03:42:03"
"7798",227186000,8914219,"LE PONANT","Passenger Ship","France",88.55,11.9,0,102,-61.40803,15.10101,164,155,"24/02/2019 03:50:04"
"7799",371861000,9595321,"MSC PREZIOSA","Passenger Ship","Panama",333.33,37.92,0,127,-61.52623,15.00423,336,346,"24/02/2019 05:27:49"
"7800",371861000,9595321,"MSC PREZIOSA","Passenger Ship","Panama",333.33,37.92,0,128,-61.52983,15.0125,337,347,"24/02/2019 05:30:20"
"7801",371861000,9595321,"MSC PREZIOSA","Passenger Ship","Panama",333.33,37.92,0,126,-61.54512,15.04737,336,347,"24/02/2019 05:41:00"
"7802",371861000,9595321,"MSC PREZIOSA","Passenger Ship","Panama",333.33,37.92,0,134,-61.55873,15.0789,337,346,"24/02/2019 05:50:20"
"7803",371861000,9595321,"MSC PREZIOSA","Passenger Ship","Panama",333.33,37.92,0,133,-61.57427,15.11532,336,342,"24/02/2019 06:00:50"
"7804",371861000,9595321,"MSC PREZIOSA","Passenger Ship","Panama",333.33,37.92,0,132,-61.58932,15.14988,337,341,"24/02/2019 06:10:59"
"7805",371861000,9595321,"MSC PREZIOSA","Passenger Ship","Panama",333.33,37.92,0,131,-61.60423,15.18407,337,341,"24/02/2019 06:21:10"
"7806",371861000,9595321,"MSC PREZIOSA","Passenger Ship","Panama",333.33,37.92,0,130,-61.6193,15.21847,337,342,"24/02/2019 06:31:29"
"7807",371861000,9595321,"MSC PREZIOSA","Passenger Ship","Panama",333.33,37.92,0,132,-61.63521,15.25495,337,342,"24/02/2019 06:42:20"
"7808",371861000,9595321,"MSC PREZIOSA","Passenger Ship","Panama",333.33,37.92,0,133,-61.64757,15.2834,336,341,"24/02/2019 06:50:40"
"7809",371861000,9595321,"MSC PREZIOSA","Passenger Ship","Panama",333.33,37.92,0,133,-61.66248,15.32095,347,353,"24/02/2019 07:01:30"
"7810",371861000,9595321,"MSC PREZIOSA","Passenger Ship","Panama",333.33,37.92,0,130,-61.66115,15.35215,14,15,"24/02/2019 07:10:09"
"7811",371861000,9595321,"MSC PREZIOSA","Passenger Ship","Panama",333.33,37.92,0,131,-61.64945,15.38742,18,18,"24/02/2019 07:20:19"
"7812",371861000,9595321,"MSC PREZIOSA","Passenger Ship","Panama",333.33,37.92,0,127,-61.63592,15.42722,18,19,"24/02/2019 07:32:00"
"7813",371861000,9595321,"MSC PREZIOSA","Passenger Ship","Panama",333.33,37.92,0,129,-61.62421,15.46145,18,19,"24/02/2019 07:42:08"
"7814",371861000,9595321,"MSC PREZIOSA","Passenger Ship","Panama",333.33,37.92,0,132,-61.61317,15.49428,19,20,"24/02/2019 07:51:38"
"7815",371861000,9595321,"MSC PREZIOSA","Passenger Ship","Panama",333.33,37.92,0,134,-61.60039,15.53162,17,19,"24/02/2019 08:02:10"
"7816",371861000,9595321,"MSC PREZIOSA","Passenger Ship","Panama",333.33,37.92,0,130,-61.58843,15.56755,18,22,"24/02/2019 08:12:19"
"7817",371861000,9595321,"MSC PREZIOSA","Passenger Ship","Panama",333.33,37.92,0,129,-61.57677,15.60207,18,23,"24/02/2019 08:22:20"
"7818",371861000,9595321,"MSC PREZIOSA","Passenger Ship","Panama",333.33,37.92,0,129,-61.56423,15.63973,18,25,"24/02/2019 08:33:20"
"7819",371861000,9595321,"MSC PREZIOSA","Passenger Ship","Panama",333.33,37.92,0,127,-61.55505,15.66433,19,26,"24/02/2019 08:40:40"
"7820",371861000,9595321,"MSC PREZIOSA","Passenger Ship","Panama",333.33,37.92,0,127,-61.5428,15.69712,21,27,"24/02/2019 08:50:29"
"7821",371861000,9595321,"MSC PREZIOSA","Passenger Ship","Panama",333.33,37.92,0,131,-61.53017,15.7307,19,27,"24/02/2019 09:00:30"
"7822",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,76,-61.80208,15.00275,325,349,"24/02/2019 11:08:29"
"7823",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,74,-61.81393,15.02027,327,350,"24/02/2019 11:18:29"
"7824",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,75,-61.81813,15.02668,327,347,"24/02/2019 11:22:09"
"7825",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,76,-61.83039,15.0444,325,345,"24/02/2019 11:32:18"
"7826",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,75,-61.84317,15.0634,326,340,"24/02/2019 11:43:08"
"7827",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,75,-61.85353,15.07843,326,341,"24/02/2019 11:51:49"
"7828",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,75,-61.86623,15.09693,326,344,"24/02/2019 12:02:28"
"7829",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,75,-61.87619,15.11208,328,345,"24/02/2019 12:11:08"
"7830",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,77,-61.88883,15.13107,327,342,"24/02/2019 12:21:47"
"7831",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,78,-61.9017,15.14967,325,341,"24/02/2019 12:32:08"
"7832",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,77,-61.91525,15.16975,327,343,"24/02/2019 12:43:18"
"7833",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,77,-61.92572,15.18533,327,341,"24/02/2019 12:51:59"
"7834",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,75,-61.93781,15.20328,325,337,"24/02/2019 13:02:08"
"7835",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,76,-61.94815,15.21842,326,336,"24/02/2019 13:10:47"
"7836",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,76,-61.9618,15.23855,327,336,"24/02/2019 13:22:07"
"7837",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,79,-61.98693,15.27578,327,341,"24/02/2019 13:42:59"
"7838",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,79,-61.99586,15.28893,326,340,"24/02/2019 13:50:09"
"7839",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,96,-61.60216,15.00696,335,348,"24/02/2019 18:49:53"
"7840",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,98,-61.60554,15.01403,336,349,"24/02/2019 18:52:44"
"7841",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,98,-61.61557,15.03682,335,348,"24/02/2019 19:01:54"
"7842",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,98,-61.62687,15.06159,338,351,"24/02/2019 19:11:53"
"7843",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,98,-61.63798,15.08668,340,351,"24/02/2019 19:21:54"
"7844",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,98,-61.64901,15.11261,336,347,"24/02/2019 19:32:13"
"7845",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,97,-61.65837,15.13264,335,344,"24/02/2019 19:40:22"
"7846",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,93,-61.67019,15.15783,335,348,"24/02/2019 19:50:43"
"7847",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,95,-61.68155,15.1832,335,342,"24/02/2019 20:01:13"
"7848",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,93,-61.6925,15.20689,336,343,"24/02/2019 20:11:03"
"7849",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,96,-61.70353,15.23225,335,344,"24/02/2019 20:21:34"
"7850",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,93,-61.71482,15.25737,335,343,"24/02/2019 20:32:03"
"7851",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,95,-61.7254,15.28071,337,344,"24/02/2019 20:41:43"
"7852",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,96,-61.73685,15.30611,335,342,"24/02/2019 20:52:04"
"7853",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,93,-61.74601,15.32621,335,342,"24/02/2019 21:00:24"
"7854",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,92,-61.75729,15.35124,338,346,"24/02/2019 21:11:04"
"7855",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,91,-61.76842,15.37584,335,345,"24/02/2019 21:21:34"
"7856",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,94,-61.7803,15.40283,336,345,"24/02/2019 21:33:03"
"7857",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,95,-61.78789,15.41945,335,346,"24/02/2019 21:40:04"
"7858",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,92,-61.80088,15.44809,337,347,"24/02/2019 21:52:14"
"7859",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,91,-61.81131,15.4713,335,344,"24/02/2019 22:02:08"
"7860",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,90,-61.82148,15.49357,336,346,"24/02/2019 22:11:43"
"7861",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,93,-61.83204,15.5175,335,344,"24/02/2019 22:21:54"
"7862",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,89,-61.8417,15.53856,334,343,"24/02/2019 22:30:54"
"7863",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,91,-61.85172,15.56102,337,344,"24/02/2019 22:40:33"
"7864",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,92,-61.86252,15.58525,336,343,"24/02/2019 22:50:53"
"7865",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,93,-61.87309,15.60832,337,346,"24/02/2019 23:00:43"
"7866",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,93,-61.88365,15.63174,335,345,"24/02/2019 23:10:43"
"7867",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,92,-61.89516,15.65704,339,346,"24/02/2019 23:21:33"
"7868",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,94,-61.90593,15.68099,335,345,"24/02/2019 23:31:43"
"7869",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,92,-61.91657,15.70494,335,345,"24/02/2019 23:41:53"
"7870",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,93,-61.92761,15.72908,336,345,"24/02/2019 23:52:09"
"7871",310610000,9424883,"AZURA","Passenger Ship","Bermuda",289.61,36.05,0,90,-61.93596,15.74794,333,343,"25/02/2019 00:00:10"
"7872",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,78,-61.99807,15.52025,147,136,"25/02/2019 04:43:58"
"7873",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,77,-61.98805,15.50542,148,137,"25/02/2019 04:52:09"
"7874",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,78,-61.97703,15.4894,146,138,"25/02/2019 05:01:08"
"7875",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,77,-61.96463,15.4709,146,138,"25/02/2019 05:11:17"
"7876",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,78,-61.95241,15.45275,147,138,"25/02/2019 05:21:18"
"7877",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,79,-61.9398,15.43418,146,138,"25/02/2019 05:31:29"
"7878",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,81,-61.92579,15.41347,146,139,"25/02/2019 05:42:39"
"7879",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,82,-61.91613,15.3992,147,139,"25/02/2019 05:50:07"
"7880",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,82,-61.90283,15.37932,146,137,"25/02/2019 06:00:29"
"7881",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,84,-61.88967,15.36015,146,138,"25/02/2019 06:10:28"
"7882",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,86,-61.87494,15.33838,146,138,"25/02/2019 06:21:28"
"7883",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,86,-61.86103,15.3178,146,139,"25/02/2019 06:31:47"
"7884",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,85,-61.84695,15.29695,146,139,"25/02/2019 06:42:17"
"7885",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,83,-61.58372,15.00284,7,17,"25/02/2019 06:45:28"
"7886",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,80,-61.58266,15.0129,7,16,"25/02/2019 06:50:08"
"7887",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,84,-61.83383,15.27758,146,139,"25/02/2019 06:52:09"
"7888",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,83,-61.82339,15.26207,147,140,"25/02/2019 07:00:08"
"7889",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,84,-61.8097,15.24162,147,139,"25/02/2019 07:10:39"
"7890",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,87,-61.57601,15.06177,7,15,"25/02/2019 07:10:48"
"7891",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,84,-61.79499,15.21987,146,138,"25/02/2019 07:21:47"
"7892",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,85,-61.57067,15.08872,16,23,"25/02/2019 07:22:19"
"7893",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,83,-61.56342,15.11068,20,26,"25/02/2019 07:31:29"
"7894",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,84,-61.78121,15.19918,147,136,"25/02/2019 07:32:18"
"7895",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,84,-61.76735,15.17905,145,133,"25/02/2019 07:42:38"
"7896",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,89,-61.55154,15.1392,22,26,"25/02/2019 07:44:47"
"7897",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,84,-61.75639,15.16302,146,134,"25/02/2019 07:50:49"
"7898",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,62,-61.54912,15.15655,323,331,"25/02/2019 07:53:07"
"7899",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,0,60,-61.55802,15.16576,316,325,"25/02/2019 08:00:38"
"7900",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,80,-61.74197,15.14318,135,124,"25/02/2019 08:01:18"
"7901",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,71,-61.72221,15.13408,95,87,"25/02/2019 08:11:48"
"7902",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,8,44,-61.56904,15.17593,309,323,"25/02/2019 08:12:09"
"7903",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,8,41,-61.57692,15.18279,311,325,"25/02/2019 08:20:38"
"7904",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,71,-61.70481,15.13692,67,67,"25/02/2019 08:20:38"
"7905",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,54,-61.54716,15.00208,16,30,"25/02/2019 08:22:00"
"7906",215813000,8712178,"ROYAL CLIPPER","Passenger Ship","Malta",133.74,16.28,8,43,-61.58543,15.19106,318,330,"25/02/2019 08:30:48"
"7907",235106595,9614036,"BRITANNIA","Passenger Ship","United Kingdom",329,45,0,61,-61.68643,15.14468,66,68,"25/02/2019 08:31:29"
